status	category	donorPath	destinations	note
active-package	package-test	packages/slate/test/transforms/move/both/basic-reverse.tsx	packages/slate/test/transforms/move/both/basic-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/both/collapsed.tsx	packages/slate/test/transforms/move/both/collapsed.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/both/distance-reverse.tsx	packages/slate/test/transforms/move/both/distance-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/both/distance.tsx	packages/slate/test/transforms/move/both/distance.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/both/expanded-reverse.tsx	packages/slate/test/transforms/move/both/expanded-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/both/expanded.tsx	packages/slate/test/transforms/move/both/expanded.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/both/unit-word-reverse.tsx	packages/slate/test/transforms/move/both/unit-word-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/both/unit-word.tsx	packages/slate/test/transforms/move/both/unit-word.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/emojis/keycap-reverse.tsx	packages/slate/test/transforms/move/emojis/keycap-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/emojis/keycap.tsx	packages/slate/test/transforms/move/emojis/keycap.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/emojis/ri-reverse.tsx	packages/slate/test/transforms/move/emojis/ri-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/emojis/ri.tsx	packages/slate/test/transforms/move/emojis/ri.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/emojis/tag-reverse.tsx	packages/slate/test/transforms/move/emojis/tag-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/emojis/tag.tsx	packages/slate/test/transforms/move/emojis/tag.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/emojis/zwj-reverse.tsx	packages/slate/test/transforms/move/emojis/zwj-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/emojis/zwj.tsx	packages/slate/test/transforms/move/emojis/zwj.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/end/backward-reverse.tsx	packages/slate/test/transforms/move/end/backward-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/end/backward.tsx	packages/slate/test/transforms/move/end/backward.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/end/collapsed-reverse.tsx	packages/slate/test/transforms/move/end/collapsed-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/end/distance-reverse.tsx	packages/slate/test/transforms/move/end/distance-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/end/distance.tsx	packages/slate/test/transforms/move/end/distance.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/end/expanded-reverse.tsx	packages/slate/test/transforms/move/end/expanded-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/end/expanded.tsx	packages/slate/test/transforms/move/end/expanded.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/end/from-backward-reverse.tsx	packages/slate/test/transforms/move/end/from-backward-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/end/to-backward-reverse.tsx	packages/slate/test/transforms/move/end/to-backward-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/focus/backward.tsx	packages/slate/test/transforms/move/focus/backward.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/focus/collapsed-reverse.tsx	packages/slate/test/transforms/move/focus/collapsed-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/focus/distance-reverse.tsx	packages/slate/test/transforms/move/focus/distance-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/focus/distance.tsx	packages/slate/test/transforms/move/focus/distance.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/focus/expanded-reverse.tsx	packages/slate/test/transforms/move/focus/expanded-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/focus/expanded.tsx	packages/slate/test/transforms/move/focus/expanded.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/focus/to-backward-reverse.tsx	packages/slate/test/transforms/move/focus/to-backward-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/start/backward-reverse.tsx	packages/slate/test/transforms/move/start/backward-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/start/backward.tsx	packages/slate/test/transforms/move/start/backward.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/start/distance-reverse.tsx	packages/slate/test/transforms/move/start/distance-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/start/distance.tsx	packages/slate/test/transforms/move/start/distance.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/start/expanded-reverse.tsx	packages/slate/test/transforms/move/start/expanded-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/start/expanded.tsx	packages/slate/test/transforms/move/start/expanded.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/start/from-backward.tsx	packages/slate/test/transforms/move/start/from-backward.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/start/to-backward.tsx	packages/slate/test/transforms/move/start/to-backward.tsx	package source/test/config moved to final @platejs package
