source	categories	file	line	text
working-tree	vision,proof	docs/plans/2026-06-16-rename-to-vision.md	205	| Implementation | complete | Added `.agents/rules/vision.mdc`; removed old source doctrine owners; updated active source references. | verification |
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	206	| Verification | complete | `pnpm install` plus literal audits and generated mirror checks passed. | closeout |
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	207	| PR / tracker sync | skipped | N/A: no PR/tracker requested. | final response |
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	211	- Legacy Slate taste and Plate doctrine were overlapping doctrine owners. Keeping
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	213	- The durable owner should be `vision`, with Common/Slate/Plate sections and
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	215	- Active source references should use `vision`; historical old plans are not
working-tree	vision,api_dx	docs/plans/2026-06-16-rename-to-vision.md	219	- Hard-cut old doctrine source rules. No alias
working-tree	vision,api_dx	docs/plans/2026-06-16-rename-to-vision.md	222	- Root `VISION.md` is deferred. The skill already says to read it when it
working-tree	vision,api_dx	docs/plans/2026-06-16-rename-to-vision.md	224	- `vision` is agent execution taste; a future root `VISION.md` is public
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	228	- Added `.agents/rules/vision.mdc`.
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	229	- Removed legacy doctrine source files after merging their content into
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	230	`.agents/rules/vision.mdc`.
working-tree	supervisor,api_dx	docs/plans/2026-06-16-rename-to-vision.md	231	- Updated `.agents/rules/slate-auto.mdc`, `.agents/rules/slate-migration.mdc`,
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	232	`.agents/rules/plate-plugin-creator.mdc`, `.agents/rules/continue.mdc`,
working-tree	supervisor,api_dx	docs/plans/2026-06-16-rename-to-vision.md	233	`.agents/AGENTS.md`, `docs/plans/templates/slate-auto.md`, and
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	234	`docs/plans/templates/slate-migration.md`.
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	235	- Ran `pnpm install` so `.agents/skills/vision/SKILL.md` and other generated
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	239	- Fixed stale `[north-star](../vision/SKILL.md)` link label to `vision`.
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-16-rename-to-vision.md	240	- Fixed stale plain `north-star` wording in `docs/plans/templates/slate-auto.md`.
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	241	- Fixed stale generic `north-star claim` wording in `.agents/rules/continue.mdc`
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	249	Verification evidence:
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	252	- Old doctrine-name audits over `.agents/rules`, `.agents/skills`,
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	253	`.agents/AGENTS.md`, and `docs/plans/templates` returned no matches.
working-tree	vision,api_dx	docs/plans/2026-06-16-rename-to-vision.md	254	- `rg -n -F 'north-star' .agents/rules .agents/skills .agents/AGENTS.md docs/plans/templates`
working-tree	vision,proof	docs/plans/2026-06-16-rename-to-vision.md	256	- `test -f .agents/skills/vision/SKILL.md` passed.
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	258	`.agents/skills/vision/SKILL.md` and no legacy doctrine
working-tree	supervisor	docs/plans/2026-06-16-rename-to-vision.md	261	Final handoff contract:
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	262	- PR line: N/A, no PR requested.
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	263	- Issue / tracker line: N/A, no tracker.
working-tree	editor_behavior,proof	docs/plans/2026-06-16-rename-to-vision.md	268	- Browser check: N/A, no browser surface.
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	269	- Outcome: `vision` is now the unified Common/Slate/Plate doctrine skill and
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	270	old doctrine names are cut from active source/generated agent surfaces.
working-tree	vision,api_dx	docs/plans/2026-06-16-rename-to-vision.md	271	- Caveat: root `VISION.md` is not created in this pass; the skill is ready to
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	274	- Chosen boundary: `.agents/rules/vision.mdc` as source; generated
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	275	`.agents/skills/vision/SKILL.md` via `pnpm install`.
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	277	doctrine owners.
working-tree	vision,api_dx	docs/plans/2026-06-16-rename-to-vision.md	278	- Why not broader change: root public `VISION.md` belongs to the next pass;
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	279	this task was explicitly "vision first" from the legacy profile.
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	281	- PR body verified: N/A, no PR.
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	283	Task-style PR body contract:
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	286	- Use the accepted kitcn PR #270 visual format. The body starts with an emoji
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	287	issue/tracker/fix line, for example `🐛 Fixes #123` or `🐛 Fixes ➖ N/A`, then
working-tree	editor_behavior,proof	docs/plans/2026-06-16-rename-to-vision.md	289	- Use this exact table header: `| Phase | 🧪 Tests | 🌐 Browser |`.
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	290	- Use `Reproduced` and `Verified` rows. Mark passing proof with `🟢`, repro or
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	291	failing proof with `🔴`, and non-applicable cells with `➖ N/A`.
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	294	- Never include a line that links to the current PR itself. The current PR URL
working-tree	maintainer,proof	docs/plans/2026-06-16-rename-to-vision.md	296	- Do not replace this with a generic `Summary` / `Verification` PR body, an
working-tree	maintainer,proof	docs/plans/2026-06-16-rename-to-vision.md	300	- Proof is `gh pr view --json body` output or a concise source-backed summary
working-tree	supervisor	docs/plans/2026-06-16-rename-to-vision.md	303	Final handoff / sync:
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	304	- PR: N/A.
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	305	- Issue / tracker: N/A.
working-tree	editor_behavior,proof	docs/plans/2026-06-16-rename-to-vision.md	306	- Browser proof: N/A.
working-tree	vision,api_dx	docs/plans/2026-06-16-rename-to-vision.md	307	- Caveats: root `VISION.md` still needs a future public/contributor pass.
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	317	| What is the goal? | Rename Slate/Plate doctrine owner to `vision` and cut old active names. |
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	318	| What have I learned? | Duplicate doctrine owners create routing ambiguity; `vision` should own Common/Slate/Plate taste. |
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	319	| What have I done? | Added `vision`, removed old source owners, updated active refs, synced generated skills, audited old names. |
working-tree	vision,api_dx	docs/plans/2026-06-16-rename-to-vision.md	323	public root `VISION.md` pass when desired.
working-tree	vision	docs/plans/2026-06-16-sync-vision-skill.md	1	# sync vision skill
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-16-sync-vision-skill.md	4	Create `sync-vision`; done when the source rule, state/helper workflow,
working-tree	api_dx,proof	docs/plans/2026-06-16-sync-vision-skill.md	5	generated mirror, routing docs, and verification all pass.
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-16-sync-vision-skill.md	8	docs/plans/2026-06-16-sync-vision-skill.md
working-tree	api_dx	docs/plans/2026-06-16-sync-vision-skill.md	11	docs/plans/templates/task.md
working-tree	vision,supervisor	docs/plans/2026-06-16-sync-vision-skill.md	16	- title: Create `sync-vision` skill
working-tree	vision,supervisor	docs/plans/2026-06-16-sync-vision-skill.md	18	- create a `sync-vision` skill;
working-tree	vision	docs/plans/2026-06-16-sync-vision-skill.md	19	- use the same methodology as the completed VISION.md corpus analysis;
working-tree	vision,api_dx	docs/plans/2026-06-16-sync-vision-skill.md	20	- sync/pivot `VISION.md` from human inputs, agent inputs, plans, docs,
working-tree	vision	docs/plans/2026-06-16-sync-vision-skill.md	24	- treat vision as dynamic, not carved in stone;
working-tree	supervisor,proof	docs/plans/2026-06-16-sync-vision-skill.md	28	- verify generated skill sync before handoff.
working-tree	supervisor	docs/plans/2026-06-16-sync-vision-skill.md	30	First checkpoint:
working-tree	api_dx	docs/plans/2026-06-16-sync-vision-skill.md	33	- Stop condition: complete when the skill exists, the state baseline exists,
working-tree	api_dx,proof	docs/plans/2026-06-16-sync-vision-skill.md	34	diff-only helper proof passes, generated mirror exists, and routing docs point
working-tree	api_dx	docs/plans/2026-06-16-sync-vision-skill.md	36	- Non-goals: no product runtime code changes, no package API changes, no commit,
working-tree	vision,maintainer	docs/plans/2026-06-16-sync-vision-skill.md	37	no PR, no broad rewrite of `VISION.md`.
working-tree	vision,supervisor	docs/plans/2026-06-16-sync-vision-skill.md	40	- `.agents/rules/sync-vision.mdc` exists and defines the workflow.
working-tree	vision,supervisor	docs/plans/2026-06-16-sync-vision-skill.md	41	- `.agents/rules/sync-vision/scripts/collect-vision-diff.mjs` exists and
working-tree	vision,api_dx	docs/plans/2026-06-16-sync-vision-skill.md	43	- `docs/sync/vision/status.json` stores
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-16-sync-vision-skill.md	45	- `docs/plans/templates/sync-vision.md` exists for future runs.
working-tree	vision,supervisor	docs/plans/2026-06-16-sync-vision-skill.md	46	- `.agents/AGENTS.md` routes `sync-vision`.
working-tree	vision	docs/plans/2026-06-16-sync-vision-skill.md	47	- `VISION.md` documents the dynamic vision-sync doctrine.
working-tree	vision,supervisor	docs/plans/2026-06-16-sync-vision-skill.md	48	- `pnpm install` generated `.agents/skills/sync-vision/SKILL.md`.
working-tree	supervisor	docs/plans/2026-06-16-sync-vision-skill.md	49	- Helper smoke, JSON parse, source/mirror audit, and final autogoal completion
working-tree	proof	docs/plans/2026-06-16-sync-vision-skill.md	52	Verification surface:
working-tree	vision,supervisor	docs/plans/2026-06-16-sync-vision-skill.md	54	- `node --check .agents/rules/sync-vision/scripts/collect-vision-diff.mjs`
working-tree	vision,supervisor	docs/plans/2026-06-16-sync-vision-skill.md	55	- `node .agents/rules/sync-vision/scripts/collect-vision-diff.mjs --status`
working-tree	vision,supervisor	docs/plans/2026-06-16-sync-vision-skill.md	56	- `node .agents/rules/sync-vision/scripts/collect-vision-diff.mjs --dry-run`
working-tree	vision,api_dx	docs/plans/2026-06-16-sync-vision-skill.md	57	- `node -e "JSON.parse(require('fs').readFileSync('docs/sync/vision/status.json','utf8')); console.log('status json ok')"`
working-tree	vision,supervisor	docs/plans/2026-06-16-sync-vision-skill.md	58	- `rg -n "sync-vision|lastSyncedCommit|collect-vision-diff|Vision Sync" ...`
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-16-sync-vision-skill.md	60	- `node .agents/skills/autogoal/scripts/check-complete.mjs docs/plans/2026-06-16-sync-vision-skill.md`
working-tree	vision,api_dx	docs/plans/2026-06-16-sync-vision-skill.md	64	`VISION.md`, and durable docs.
working-tree	vision,api_dx	docs/plans/2026-06-16-sync-vision-skill.md	66	- `VISION.md` gets reusable current-state doctrine only, not changelog prose.
working-tree	vision,supervisor	docs/plans/2026-06-16-sync-vision-skill.md	71	- Edited: `.agents/rules/sync-vision.mdc`,
working-tree	vision,supervisor	docs/plans/2026-06-16-sync-vision-skill.md	72	`.agents/rules/sync-vision/scripts/collect-vision-diff.mjs`,
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-16-sync-vision-skill.md	73	`.agents/AGENTS.md`, `VISION.md`, `docs/plans/templates/sync-vision.md`,
